arch	circuit	vpr_revision	vpr_status	min_chan_width	critical_path_delay	pack_time	place_time	min_chan_width_route_time	crit_path_route_time	routed_wirelength	max_odin_mem	max_abc_mem	max_vpr_mem	num_pre_packed_nets	num_pre_packed_blocks	num_post_packed_nets	num_clb	num_io	num_outputs	num_memories	num_mult	error	
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	duke2.blif	e48d751-dirty	success	-1	3.1035	-1	-1	0.123343	-1	1207	-1	-1	-1	-1	-1	138	19	22	29	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dsip.blif	e48d751-dirty	success	-1	2.44295	-1	-1	0.796104	-1	7420	-1	-1	-1	-1	-1	573	68	229	197	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk512.blif	e48d751-dirty	success	-1	0.865421	-1	-1	0.009906	-1	7	-1	-1	-1	-1	-1	5	1	2	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk27.blif	e48d751-dirty	success	-1	0.796721	-1	-1	0.011712	-1	4	-1	-1	-1	-1	-1	4	1	2	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk17.blif	e48d751-dirty	success	-1	0.863281	-1	-1	0.009813	-1	9	-1	-1	-1	-1	-1	6	1	3	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk16.blif	e48d751-dirty	success	-1	1.64757	-1	-1	0.049695	-1	111	-1	-1	-1	-1	-1	30	4	3	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk15.blif	e48d751-dirty	success	-1	1.00199	-1	-1	0.013401	-1	18	-1	-1	-1	-1	-1	9	1	4	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk14.blif	e48d751-dirty	success	-1	0.933292	-1	-1	0.009836	-1	13	-1	-1	-1	-1	-1	9	1	4	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	diffeq.blif	e48d751-dirty	success	-1	4.81376	-1	-1	0.547951	-1	6978	-1	-1	-1	-1	-1	596	87	64	39	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	des.blif	e48d751-dirty	success	-1	3.01195	-1	-1	0.930462	-1	7992	-1	-1	-1	-1	-1	571	56	256	245	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	decod.blif	e48d751-dirty	success	-1	1.05057	-1	-1	0.021319	-1	61	-1	-1	-1	-1	-1	21	2	5	16	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dalu.blif	e48d751-dirty	success	-1	3.40032	-1	-1	0.237773	-1	2226	-1	-1	-1	-1	-1	212	30	75	16	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	daio-rec.blif	e48d751-dirty	success	-1	3.17644	-1	-1	0.152783	-1	1564	-1	-1	-1	-1	-1	181	21	16	46	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	daio.blif	e48d751-dirty	success	-1	0.72885	-1	-1	0.010233	-1	3	-1	-1	-1	-1	-1	4	1	2	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cu.blif	e48d751-dirty	success	-1	1.41897	-1	-1	0.020175	-1	72	-1	-1	-1	-1	-1	25	2	14	11	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cse.blif	e48d751-dirty	success	-1	2.26139	-1	-1	0.03809	-1	198	-1	-1	-1	-1	-1	33	5	8	7	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cps.blif	e48d751-dirty	success	-1	3.363	-1	-1	0.524338	-1	5339	-1	-1	-1	-1	-1	373	65	24	109	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	count.blif	e48d751-dirty	success	-1	2.09068	-1	-1	0.038445	-1	162	-1	-1	-1	-1	-1	55	3	35	16	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cordic.blif	e48d751-dirty	success	-1	4.70427	-1	-1	0.302021	-1	3095	-1	-1	-1	-1	-1	215	36	23	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	con1.blif	e48d751-dirty	success	-1	0.786751	-1	-1	0.009176	-1	10	-1	-1	-1	-1	-1	9	1	7	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	comp.blif	e48d751-dirty	success	-1	2.26555	-1	-1	0.038103	-1	129	-1	-1	-1	-1	-1	47	3	32	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cmb.blif	e48d751-dirty	success	-1	1.43336	-1	-1	0.019018	-1	40	-1	-1	-1	-1	-1	21	2	16	4	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm163a.blif	e48d751-dirty	success	-1	1.42779	-1	-1	0.009574	-1	31	-1	-1	-1	-1	-1	21	1	16	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm162a.blif	e48d751-dirty	success	-1	1.2886	-1	-1	0.010546	-1	27	-1	-1	-1	-1	-1	19	1	14	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm152a.blif	e48d751-dirty	success	-1	1.14858	-1	-1	0.01034	-1	13	-1	-1	-1	-1	-1	12	1	11	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm151a.blif	e48d751-dirty	success	-1	1.56126	-1	-1	0.009211	-1	21	-1	-1	-1	-1	-1	14	1	12	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm150a.blif	e48d751-dirty	success	-1	1.44267	-1	-1	0.009388	-1	22	-1	-1	-1	-1	-1	22	1	21	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm138a.blif	e48d751-dirty	success	-1	0.993814	-1	-1	0.010175	-1	26	-1	-1	-1	-1	-1	14	1	6	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm85a.blif	e48d751-dirty	success	-1	1.22038	-1	-1	0.010156	-1	19	-1	-1	-1	-1	-1	14	1	11	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm82a.blif	e48d751-dirty	success	-1	0.78758	-1	-1	0.010097	-1	9	-1	-1	-1	-1	-1	8	1	5	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm42a.blif	e48d751-dirty	success	-1	1.13252	-1	-1	0.009126	-1	31	-1	-1	-1	-1	-1	14	1	4	10	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	clma.blif	e48d751-dirty	success	-1	8.35225	-1	-1	6.13846	-1	88779	-1	-1	-1	-1	-1	3841	623	62	82	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	clip.blif	e48d751-dirty	success	-1	2.74638	-1	-1	0.066672	-1	324	-1	-1	-1	-1	-1	51	10	9	5	0	0		
