arch	circuit	vpr_revision	vpr_status	min_chan_width	critical_path_delay	pack_time	place_time	min_chan_width_route_time	crit_path_route_time	routed_wirelength	max_odin_mem	max_abc_mem	max_vpr_mem	num_pre_packed_nets	num_pre_packed_blocks	num_post_packed_nets	num_clb	num_io	num_outputs	num_memories	num_mult	error	
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dsip.blif	e48d751-dirty	success	-1	2.26756	-1	-1	0.795713	-1	6663	-1	-1	-1	-1	-1	573	68	229	197	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk512.blif	e48d751-dirty	success	-1	0.992189	-1	-1	0.009304	-1	11	-1	-1	-1	-1	-1	5	1	2	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk27.blif	e48d751-dirty	success	-1	0.798378	-1	-1	0.009311	-1	4	-1	-1	-1	-1	-1	4	1	2	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk17.blif	e48d751-dirty	success	-1	0.798378	-1	-1	0.010848	-1	9	-1	-1	-1	-1	-1	6	1	3	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk16.blif	e48d751-dirty	success	-1	1.6539	-1	-1	0.035755	-1	114	-1	-1	-1	-1	-1	30	4	3	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk15.blif	e48d751-dirty	success	-1	0.862078	-1	-1	0.00947	-1	14	-1	-1	-1	-1	-1	9	1	4	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dk14.blif	e48d751-dirty	success	-1	0.864386	-1	-1	0.009904	-1	15	-1	-1	-1	-1	-1	9	1	4	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	diffeq.blif	e48d751-dirty	success	-1	4.5176	-1	-1	0.597045	-1	6467	-1	-1	-1	-1	-1	596	87	64	39	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	des.blif	e48d751-dirty	success	-1	2.87426	-1	-1	1.01348	-1	7649	-1	-1	-1	-1	-1	571	56	256	245	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	decod.blif	e48d751-dirty	success	-1	1.05867	-1	-1	0.0203	-1	71	-1	-1	-1	-1	-1	21	2	5	16	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	dalu.blif	e48d751-dirty	success	-1	2.96383	-1	-1	0.214051	-1	1910	-1	-1	-1	-1	-1	212	30	75	16	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	daio-rec.blif	e48d751-dirty	success	-1	3.10705	-1	-1	0.147242	-1	1374	-1	-1	-1	-1	-1	181	21	16	46	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	daio.blif	e48d751-dirty	success	-1	0.727539	-1	-1	0.009569	-1	3	-1	-1	-1	-1	-1	4	1	2	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cu.blif	e48d751-dirty	success	-1	1.39295	-1	-1	0.022182	-1	69	-1	-1	-1	-1	-1	25	2	14	11	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cse.blif	e48d751-dirty	success	-1	2.35775	-1	-1	0.038818	-1	185	-1	-1	-1	-1	-1	33	5	8	7	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cps.blif	e48d751-dirty	success	-1	3.28829	-1	-1	0.51311	-1	4740	-1	-1	-1	-1	-1	373	65	24	109	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	count.blif	e48d751-dirty	success	-1	2.08067	-1	-1	0.040699	-1	189	-1	-1	-1	-1	-1	55	3	35	16	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cordic.blif	e48d751-dirty	success	-1	4.55991	-1	-1	0.291878	-1	2855	-1	-1	-1	-1	-1	215	36	23	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	con1.blif	e48d751-dirty	success	-1	0.783842	-1	-1	0.009317	-1	10	-1	-1	-1	-1	-1	9	1	7	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	comp.blif	e48d751-dirty	success	-1	2.19151	-1	-1	0.039547	-1	124	-1	-1	-1	-1	-1	47	3	32	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cmb.blif	e48d751-dirty	success	-1	1.46509	-1	-1	0.027994	-1	48	-1	-1	-1	-1	-1	21	2	16	4	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm163a.blif	e48d751-dirty	success	-1	1.3416	-1	-1	0.015441	-1	33	-1	-1	-1	-1	-1	21	1	16	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm162a.blif	e48d751-dirty	success	-1	1.34879	-1	-1	0.009959	-1	31	-1	-1	-1	-1	-1	19	1	14	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm152a.blif	e48d751-dirty	success	-1	1.21039	-1	-1	0.010079	-1	15	-1	-1	-1	-1	-1	12	1	11	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm151a.blif	e48d751-dirty	success	-1	1.28112	-1	-1	0.011965	-1	17	-1	-1	-1	-1	-1	14	1	12	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm150a.blif	e48d751-dirty	success	-1	1.4388	-1	-1	0.01373	-1	24	-1	-1	-1	-1	-1	22	1	21	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm138a.blif	e48d751-dirty	success	-1	0.989989	-1	-1	0.009923	-1	36	-1	-1	-1	-1	-1	14	1	6	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm85a.blif	e48d751-dirty	success	-1	1.21437	-1	-1	0.01239	-1	20	-1	-1	-1	-1	-1	14	1	11	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm82a.blif	e48d751-dirty	success	-1	0.783842	-1	-1	0.012404	-1	9	-1	-1	-1	-1	-1	8	1	5	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cm42a.blif	e48d751-dirty	success	-1	1.05135	-1	-1	0.009752	-1	33	-1	-1	-1	-1	-1	14	1	4	10	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	clma.blif	e48d751-dirty	success	-1	8.17271	-1	-1	6.66255	-1	84458	-1	-1	-1	-1	-1	3841	623	62	82	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	clip.blif	e48d751-dirty	success	-1	2.67832	-1	-1	0.066716	-1	311	-1	-1	-1	-1	-1	51	10	9	5	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cht.blif	e48d751-dirty	success	-1	1.15431	-1	-1	0.039204	-1	284	-1	-1	-1	-1	-1	83	4	47	36	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cc.blif	e48d751-dirty	success	-1	1.33172	-1	-1	0.020096	-1	98	-1	-1	-1	-1	-1	36	2	21	20	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C7552.blif	e48d751-dirty	success	-1	4.83655	-1	-1	0.43165	-1	5321	-1	-1	-1	-1	-1	517	50	206	107	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C6288.blif	e48d751-dirty	success	-1	8.96309	-1	-1	0.355942	-1	4079	-1	-1	-1	-1	-1	478	55	32	32	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C5315.blif	e48d751-dirty	success	-1	3.89621	-1	-1	0.420412	-1	5010	-1	-1	-1	-1	-1	463	40	178	123	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C3540.blif	e48d751-dirty	success	-1	5.06713	-1	-1	0.246154	-1	2849	-1	-1	-1	-1	-1	260	34	50	22	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C2670.blif	e48d751-dirty	success	-1	3.29825	-1	-1	0.217594	-1	2153	-1	-1	-1	-1	-1	257	16	157	64	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C1908.blif	e48d751-dirty	success	-1	4.23669	-1	-1	0.077584	-1	822	-1	-1	-1	-1	-1	110	11	33	25	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C1355.blif	e48d751-dirty	success	-1	2.65838	-1	-1	0.073259	-1	553	-1	-1	-1	-1	-1	85	7	41	32	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C880.blif	e48d751-dirty	success	-1	3.58135	-1	-1	0.072685	-1	970	-1	-1	-1	-1	-1	131	12	60	26	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C499.blif	e48d751-dirty	success	-1	2.71788	-1	-1	0.073825	-1	541	-1	-1	-1	-1	-1	85	7	41	32	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C432.blif	e48d751-dirty	success	-1	4.68022	-1	-1	0.07075	-1	714	-1	-1	-1	-1	-1	106	11	36	7	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C17.blif	e48d751-dirty	success	-1	0.919297	-1	-1	0.009733	-1	12	-1	-1	-1	-1	-1	7	1	5	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	c8.blif	e48d751-dirty	success	-1	1.58234	-1	-1	0.039228	-1	181	-1	-1	-1	-1	-1	46	3	28	18	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bw.blif	e48d751-dirty	success	-1	1.03837	-1	-1	0.038854	-1	170	-1	-1	-1	-1	-1	33	3	5	28	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bigkey.blif	e48d751-dirty	success	-1	2.36599	-1	-1	0.750475	-1	6067	-1	-1	-1	-1	-1	497	69	229	197	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	beecount.blif	e48d751-dirty	success	-1	1.06253	-1	-1	0.009201	-1	23	-1	-1	-1	-1	-1	8	1	4	4	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bbtas.blif	e48d751-dirty	success	-1	0.864592	-1	-1	0.009562	-1	7	-1	-1	-1	-1	-1	5	1	3	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bbsse.blif	e48d751-dirty	success	-1	2.45129	-1	-1	0.03926	-1	180	-1	-1	-1	-1	-1	31	4	8	7	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bbrtas.blif	e48d751-dirty	success	-1	7.87286	-1	-1	0.205618	-1	1660	-1	-1	-1	-1	-1	191	33	5	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bbara.blif	e48d751-dirty	success	-1	1.26216	-1	-1	0.019199	-1	34	-1	-1	-1	-1	-1	14	2	5	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	b12.blif	e48d751-dirty	success	-1	1.65357	-1	-1	0.038646	-1	116	-1	-1	-1	-1	-1	27	3	15	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	b9.blif	e48d751-dirty	success	-1	1.54016	-1	-1	0.039269	-1	273	-1	-1	-1	-1	-1	62	4	41	21	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	b1.blif	e48d751-dirty	success	-1	0.783408	-1	-1	0.009936	-1	14	-1	-1	-1	-1	-1	6	1	3	4	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex7.blif	e48d751-dirty	success	-1	2.10582	-1	-1	0.086713	-1	519	-1	-1	-1	-1	-1	95	7	49	37	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex6.blif	e48d751-dirty	success	-1	2.43119	-1	-1	0.253267	-1	2079	-1	-1	-1	-1	-1	264	22	135	99	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex5.blif	e48d751-dirty	success	-1	2.98392	-1	-1	0.287719	-1	3468	-1	-1	-1	-1	-1	316	38	114	88	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex4.blif	e48d751-dirty	success	-1	4.35817	-1	-1	0.826329	-1	10482	-1	-1	-1	-1	-1	582	97	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex3.blif	e48d751-dirty	success	-1	4.59423	-1	-1	0.574155	-1	6885	-1	-1	-1	-1	-1	479	73	54	50	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex2.blif	e48d751-dirty	success	-1	4.92529	-1	-1	1.29451	-1	13838	-1	-1	-1	-1	-1	795	148	38	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex1.blif	e48d751-dirty	success	-1	4.18399	-1	-1	0.429934	-1	5845	-1	-1	-1	-1	-1	418	60	45	45	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	alu4.blif	e48d751-dirty	success	-1	4.49784	-1	-1	0.745255	-1	6322	-1	-1	-1	-1	-1	552	118	14	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	alu2.blif	e48d751-dirty	success	-1	4.27189	-1	-1	0.103784	-1	632	-1	-1	-1	-1	-1	94	15	10	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	9symml.blif	e48d751-dirty	success	-1	2.47746	-1	-1	0.041086	-1	168	-1	-1	-1	-1	-1	24	5	9	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	9sym.blif	e48d751-dirty	success	-1	2.79868	-1	-1	0.064408	-1	219	-1	-1	-1	-1	-1	34	8	9	1	0	0		
